record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20200203","CDFO","2MS22P014HERO RK 07","1","GSPTN HERO RK (14-7)","49.4833","-124.65",,,,"GSPTN           STAT AREA: P014 HERON ROCKS         P014","GST","GSVI","49.4833","-124.65","N"
"L","4.1","20200203","CDFO","2MS62P014COURTEN 14","1","GSSPTCCOURTEN (14-14)","49.66","-124.9476",,,,"GSSPTC          STAT AREA: P014 COURTENAY           P014","GST","GSVI","49.65","-124.9167","N"
"L","4.1","20200203","CDFO","2MS22P013THE SLI 03","1","GSPTN THE SLI (13-3)","50","-125.1667",,,,"GSPTN           STAT AREA: P013 THE SLIDE           P013","JNST","JNSTG","50","-125.1667","N"
"L","4.1","20200203","CDFO","2MS11H011       041","1","JSN          H011-041",,,,,,"JSN             INSIDE SURFLINE - QUEEN CHARLOTTE STRAIT AND SEYMOUR/BELIZE INLETS","JNST","JSM","51.08","-127.63","N"
"L","4.1","20200203","CDFO","2MS23P018CAPT PS 03","1","GSPTS CAPT PS (18-3)","48.8117","-123.3964",,,,"GSPTS           STAT AREA: P018 CAPTAIN PASSAGE     P018","GST","GSVI","48.8117","-123.3964","N"
"L","4.1","20200203","CDFO","2MS23P018MAPL BY 07","1","GSPTS MAPL BY (18-7)","48.8106","-123.5983",,,,"GSPTS           STAT AREA: P018 MAPLE BAY           P018","GST","GSVI","48.8106","-123.5983","N"
"L","4.1","20200203","CDFO","2MS27P026EELS PS 05","1","WSPT  EELS PS (26-5)","50.0897","-127.2236",,,,"WSPT            STAT AREA: P026 EELSTOW PASSAGE     P026","WCVI","NWVI","50.1","-127.2167","N"
"L","4.1","20200203","CDFO","2MS58P029       083","1","FSN          P029-083",,,,,,"FSN             GEORGIA STRAIT (PFMA SUBS 29-1 to -5)","GST","GSTG","49.14","-123.59","N"
"L","4.1","20200203","CDFO","2MS23P018SKIN PT 08","1","GSPTS SKIN PT (18-8)","48.7556","-123.6053",,,,"GSPTS           STAT AREA: P018 SKINNER POINT       P018","GST","GSVI","48.75","-123.6","N"
"L","4.1","20200203","CDFO","2F 290FW MAMQ RI","1","FWSPT MAMQ RI [FW]","49.7333","-123.1544",,,,"FWSPT           STAT AREA: 0FW MAMQUAM RIVER       0FW","GST","GSMS","49.7333","-123.15","N"
"L","4.1","20200203","CDFO","2MS22P016JERV IN 13","1","GSPTN JERV IN (16-13)","49.9236","-123.9742",,,,"GSPTN           STAT AREA: P016 JERVIS INLET        P016","GST","GSMS","49.7667","-124.15","N"
"L","4.1","20200203","CDFO","2MS62P014OYST RV 13","1","GSSPTCOYST RV (14-13)","49.8725","-125.1158",,,,"GSSPTC          STAT AREA: P014 OYSTER RIVER        P014","GST","GSVI","49.8725","-125.1158","N"
"L","4.1","20180206","CDFO","2F 29FWLFRITC BR 17","1","FWSPT RITC BR [29-17]","51.05","-117.6",,,,"FWSPT           STAT AREA: FWLF FRASER:RITCHIE BAR  FWLF","GST","GSMS","51.05","-117.6","N"
"L","4.1","20200203","CDFO","2MS27P124WICK BY 03","1","WSPT  WICK BY (124-3)","49.0444","-125.7292",,,,"WSPT            STAT AREA: P124 WICKANINNISH BAY    P124","WCVI","SWVI","49.05","-125.7333","N"
"L","4.1","20200203","CDFO","2MS02M114       361","1","SWTR         M114-361",,,,,,"SWTR            PFMAS 23, 123, 24, 124 - MRP SUBS 60, 113","WCVI","SWVI",,,"N"
"L","4.1","20200203","CDFO","2MS23P028LION BY 02","1","GSPTS LION BY (28-2)","49.4547","-123.2406",,,,"GSPTS           STAT AREA: P028 LIONS BAY           P028","GST","GSMS","49.45","-123.2333","N"
"L","4.1","20200203","CDFO","2MN26P012DUVA IS 16","1","CSPT  DUVA IS (12-16)","50.7703","-127.4961",,,,"CSPT            STAT AREA: P012 DUVAL ISLAND        P012","JNST","JSVI","50.7703","-127.4961","N"
"L","4.1","20200203","CDFO","2MN57P012       130","1","SCTR         P012-130",,,,,,"SCTR            GOLETAS CHANNEL PFMA 12-15, -16","JNST","JSVI","50.82","-127.62","N"
"L","4.1","20200203","CDFO","2MS22P015SLIAMMO 02","1","GSPTN SLIAMMO (15-2)","49.8972","-124.6083",,,,"GSPTN           STAT AREA: P015 SLIAMMON            P015","GST","GSMN","49.8833","-124.6","N"
"L","4.1","20200203","CDFO","2MS22P016GANV BY 12","1","GSPTN GANV BY (16-12)","49.8397","-124",,,,"GSPTN           STAT AREA: P016 GRANVILLE BAY       P016","GST","GSMS","49.85","-124","N"
"L","4.1","20200203","CDFO","2MSTNH026       801","1","TAAQN        H026-801",,,,,,"TAAQN           PFMA 126 UNKNOWN TROLL ZONES (OUTSIDE SURFLINE)","WCVI","NWVI","49.3","-128.42","N"
"L","4.1","20200203","CDFO","2MS23P017YELL PT 04","1","GSPTS YELL PT (17-4)","49.0381","-123.7464",,,,"GSPTS           STAT AREA: P017 YELLOW POINT        P017","GST","GSVI","49.0333","-123.7333","N"
"L","4.1","20200203","CDFO","2MS23P018IMRI IS 06","1","GSPTS IMRI IS (18-6)","48.6944","-123.3331",,,,"GSPTS           STAT AREA: P018 IMRIE ISLAND        P018","GST","GSVI","48.6944","-123.3331","N"
"L","4.1","20200203","CDFO","2MS62P014DOWN PT 07","1","GSSPTCDOWN PT (14-7)","49.5003","-124.6339",,,,"GSSPTC          STAT AREA: P014 DOWNES POINT        P014","GST","GSVI","49.5003","-124.6339","N"
"L","4.1","20200203","CDFO","2MS22P014FLSE BY 03","1","GSPTN FLSE BY (14-3)","49.4833","-124.3667",,,,"GSPTN           STAT AREA: P014 FALSE BAY           P014","GST","GSVI","49.4833","-124.3667","N"
"L","4.1","20200203","CDFO","2MS27M23BCONG IS 04","1","WSPT  CONG IS (23-4)","48.9243","-125.0289",,,,"WSPT            STAT AREA: M23B CONGREVE ISLAND     M23B","WCVI","SWVI","48.9243","-125.0289","N"
"L","4.1","20200203","CDFO","2MS62P015BAKE PS 03","1","GSSPTCBAKE PS (15-3)","50.0111","-124.9442",,,,"GSSPTC          STAT AREA: P015 BAKER PASSAGE       P015","GST","GSMN","50","-124.9167","N"
"L","4.1","20200203","CDFO","2MS62P015BREW BY 01","1","GSSPTCBREW BY (15-1)","49.7706","-124.3822",,,,"GSSPTC          STAT AREA: P015 BREW BAY            P015","GST","GSMS","49.7667","-124.3833","N"
"L","4.1","20200203","CDFO","2FS99GSVIR1881","1","R-COAL CR",,,,,,"CDN ESCMENT     COAL CR              GSVI","GST","GSVI",,,"N"
"L","4.1","20200203","CDFO","2MS02M114       674","1","SWTR         M114-674",,,,,,"SWTR            LA PEROUSE BANK","WCVI","WCVIG",,,"N"
"L","4.1","20200203","CDFO","2MS22P013PENC IS 18","1","GSPTN PENC IS (13-18)","50.1869","-125.0144",,,,"GSPTN           STAT AREA: P013 PENCIL ISLAND       P013","JNST","JSM","50.1869","-125.0144","N"
"L","4.1","20200203","CDFO","2MS27P025NOOT LT 07","1","WSPT  NOOT LT (25-7)","49.5922","-126.6153",,,,"WSPT            STAT AREA: P025 NOOTKA LIGHT        P025","WCVI","WCVIG","49.6","-126.6167","N"
"L","4.1","20200203","CDFO","2MS22P014MADR PT 01","1","GSPTN MADR PT (14-1)","49.3133","-124.2411",,,,"GSPTN           STAT AREA: P014 MADRONA POINT       P014","GST","GSVI","49.3167","-124.25","N"
"L","4.1","20180206","CDFO","2F 29FWLFDUMP BR 13","1","FWSPT DUMP BR [29-13]","49.1333","-123.0667",,,,"FWSPT           STAT AREA: FWLF FRASER:DUMP BAR     FWLF","GST","GSMS","49.1333","-123.0667","N"
"L","4.1","20200203","CDFO","2MN26P011BREM PT 02","1","CSPT  BREM PT (11-2)","51.1047","-127.6792",,,,"CSPT            STAT AREA: P011 BREMNER POINT       P011","JNST","JNSTG","51.1047","-127.6792","N"
"L","4.1","20200203","CDFO","2F 29SMRVSTAM RI","1","FWSPT STAM RI [SMRV]","49.2979","-124.8904",,,,"FWSPT           STAT AREA: SMRV STAMP RIVER         SMRV","WCVI","SWVI","49.2979","-124.8904","N"
"L","4.1","20200203","CDFO","2MS27P125PIN RK","1","WSPT  PIN RK (P125)","49.7833","-127",,,,"WSPT            STAT AREA: P125 PIN ROCK            P125","WCVI","NWVI","49.7833","-127","N"
"L","4.1","20200203","CDFO","2MS27P125ESTE PT 05","1","WSPT  ESTE PT (125-5)","49.3825","-126.545",,,,"WSPT            STAT AREA: P125 ESTEVAN POINT       P125","WCVI","NWVI","49.4","-126.55","N"
"L","4.1","20200203","CDFO","2MS23P29MQA MARK 03","1","GSPTS QA MARK (29-3)","49.2751","-123.3216",,,,"GSPTS           STAT AREA: P29M QA MARKER           P29M","GST","GSMS","49.2751","-123.3216","N"
"L","4.1","20200203","CDFO","2MN26P012RUND IS 16","1","CSPT  RUND IS (12-16)","50.7244","-127.3656",,,,"CSPT            STAT AREA: P012 ROUND ISLAND        P012","JNST","JSVI","50.7244","-127.3656","N"
"L","4.1","20200203","CDFO","2MS02M114       359","1","SWTR         M114-359",,,,,,"SWTR            PFMAS 23, 123, 24, 124 - MRP SUBS 59, 64","WCVI","SWVI",,,"N"
"L","4.1","20200203","CDFO","2MS22P016EPSO PT 01","1","GSPTN EPSO PT (16-1)","49.5042","-124.0167",,,,"GSPTN           STAT AREA: P016 EPSOM POINT         P016","GST","GSMS","49.5042","-124.0167","N"
"L","4.1","20200203","CDFO","2MS23P017NORW IS 08","1","GSPTS NORW IS (17-8)","48.9786","-123.6211",,,,"GSPTS           STAT AREA: P017 NORWAY ISLAND       P017","GST","GSVI","48.9833","-123.6333","N"
"L","4.1","20200203","CDFO","2MS62P016WHIT IS 02","1","GSSPTCWHIT IS (16-2)","49.5961","-124.045",,,,"GSSPTC          STAT AREA: P016 WHITESTONE ISLANDS  P016","GST","GSMS","49.6","-124.05","N"
"L","4.1","20200203","CDFO","2MS23P018TUMB IS 11","1","GSPTS TUMB IS (18-11)","48.7939","-123.0717",,,,"GSPTS           STAT AREA: P018 TUMBO ISLAND        P018","GST","GSVI","48.8","-123.0667","N"
"L","4.1","20200203","CDFO","2MS27P123GEOR FR 03","1","WSPT  GEOR FR (123-3)","48.9058","-125.5138",,,,"WSPT            STAT AREA: P123 GEORGE FRASER ISLANDP123","WCVI","SWVI","48.9058","-125.5138","N"
"L","4.1","20180206","CDFO","2F 29FWLFSILV BR 16","1","FWSPT SILV BR [29-16]","49.1167","-122.35",,,,"FWSPT           STAT AREA: FWLF FRASER:SILVERDALE BAFWLF","GST","GSMS","49.1167","-122.35","N"
"L","4.1","20200203","CDFO","2MN26P111STRA RV","1","CSPT  STRA RV (P111)","50.8489","-128.1384",,,,"CSPT            STAT AREA: P111 STRANDBY RIVER      P111","JNST","JSVI","50.8489","-128.1384","N"
"L","4.1","20200203","CDFO","2MS61P013STUA IS 23","1","JSSSPTSTUA IS (13-23)","50.3883","-125.1228",,,,"JSSSPT          STAT AREA: P013 STUART ISLAND       P013","JNST","JSM","50.3667","-125.1167","N"
"L","4.1","20200203","CDFO","2MSTSM401       000","1","TAAQS        M401-000",,,,,,"TAAQS           Composite Area: PFMA 123/124","WCVI","SWVI","48","-126.88","N"
"L","4.1","20200203","CDFO","2MS23P018BEAV PT 04","1","GSPTS BEAV PT (18-4)","48.7714","-123.3667",,,,"GSPTS           STAT AREA: P018 BEAVER POINT        P018","GST","GSVI","48.7667","-123.3667","N"
"L","4.1","20200203","CDFO","2MS61P013DISC PS 06","1","JSSSPTDISC PS (13-6)","50.1769","-125.3617",,,,"JSSSPT          STAT AREA: P013 DISCOVERY PASSAGE   P013","JNST","JNSTG","50.2","-125.3667","N"
"L","4.1","20200203","CDFO","2M BMP028FERG SI 05","1","BC MARFERG SI (28-5)","49.7887","-123.1888",,,,"BC MARINE       STAT AREA: P028 FERGIE'S SITE:SQUAMIP028","GST","GSMS","49.7887","-123.1888","N"
"L","4.1","20200203","CDFO","2MS62P014LAMB CH 10","1","GSSPTCLAMB CH (14-10)","49.5139","-124.7217",,,,"GSSPTC          STAT AREA: P014 LAMBERT CHANNEL     P014","GST","GSVI","49.5139","-124.7217","N"
"L","4.1","20200203","CDFO","2MS23P017RUTH IS 18","1","GSPTS RUTH IS (17-18)","49.2819","-124.1133",,,,"GSPTS           STAT AREA: P017 RUTH ISLAND         P017","GST","GSVI","49.2833","-124.1167","N"
"L","4.1","20200203","CDFO","2MS22P013MISS LI 03","1","GSPTN MISS LI (13-3)","50.1","-125.2667",,,,"GSPTN           STAT AREA: P013 MISSING LINK        P013","JNST","JNSTG","50.1","-125.2667","N"
"L","4.1","20200203","CDFO","2F 29M333SQUA RI","1","FWSPT SQUA RI [M333]","49.6853","-123.1806",,,,"FWSPT           STAT AREA: M333 SQUAMISH RIVER      M333","GST","GSMS","49.6853","-123.1806","N"
"L","4.1","20200203","CDFO","2MS27P024RAFA PT 06","1","WSPT  RAFA PT (24-6)","49.2861","-126.2325",,,,"WSPT            STAT AREA: P024 RAFAEL POINT        P024","WCVI","SWVI","49.2861","-126.2325","N"
"L","4.1","20200203","CDFO","2MS24M153CHUR IS","1","JFSPT CHUR IS [M153]","48.3081","-123.5883",,,,"JFSPT           STAT AREA: M153 CHURCH ISLAND       M153","WCVI","SWVI","48.3081","-123.5883","N"
"L","4.1","20200203","CDFO","2F 290FW RAIN RI","1","FWSPT RAIN RI [FW]","49.5219","-123.4811",,,,"FWSPT           STAT AREA: 0FW RAINY RIVER         0FW","GST","GSMS","49.5167","-123.5","N"
"L","4.1","20200203","CDFO","2MS17M117       368","1","NWTR & SWTR  M117-368",,,,,,"NWTR & SWTR     PFMAS 23 to 27, 123 to 127 - MRP SUBS 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70","WCVI","WCVIG",,,"N"
"L","4.1","20200203","CDFO","2MN57P012       425","1","SCTR         P012-425",,,,,,"SCTR            TRIBUNE CHANNEL (PFMA SUBS 12-35 TO -39)","JNST","JSM","50.8333","-126.35","N"
"L","4.1","20200203","CDFO","2MS61P013CORT BB 15","1","JSSSPTCORT BB (13-15)","50.0011","-125.0109",,,,"JSSSPT          STAT AREA: P013 CORTES BELL BUOY    P013","JNST","JSM","50.0011","-125.0109","N"
"L","4.1","20200203","CDFO","2MS01H025       000","1","NWTR         H025-000",,,,,,"NWTR            PFMA 25, 125 (STAT AREA 25)","WCVI","NWVI","49.64","-126.88","N"
"L","4.1","20200203","CDFO","2MS23P017SCOT IS 06","1","GSPTS SCOT IS (17-6)","48.9736","-123.6944",,,,"GSPTS           STAT AREA: P017 SCOTT ISLAND        P017","GST","GSVI","48.9667","-123.6833","N"
"L","4.1","20200203","CDFO","2MS01H026       761","1","NWTR         H026-761",,,,,,"NWTR            TROLL ZONE 28 (part of PFMA 126)","WCVI","NWVI","49.96","-128.01","N"
"L","4.1","20200203","CDFO","2MS27P123MARA RK 03","1","WSPT  MARA RK (123-3)","48.873","-125.4765",,,,"WSPT            STAT AREA: P123 MARA ROCK           P123","WCVI","SWVI","48.873","-125.4765","N"
"L","4.1","20200203","CDFO","2MS02H023       744","1","SWTR         H023-744",,,,,,"SWTR            TROLL ZONE 13 (part of PFMA 123)","WCVI","SWVI","48.69","-125.88","N"
"L","4.1","20200203","CDFO","2MS22P013HARD IS 32","1","GSPTN HARD IS (13-32)","50.4389","-125.8436",,,,"GSPTN           STAT AREA: P013 HARDWICKE ISLAND    P013","JNST","JNSTG","50.4333","-125.75","N"
"L","4.1","20200203","CDFO","2MS27M23BSWIS IS 05","1","WSPT  SWIS IS (23-5)","48.9172","-125.1317",,,,"WSPT            STAT AREA: M23B SWISS BOY ISLAND    M23B","WCVI","SWVI","48.9172","-125.1317","N"
"L","4.1","20200203","CDFO","2MS27P025SAAV IS 06","1","WSPT  SAAV IS (25-6)","48.6169","-126.6142",,,,"WSPT            STAT AREA: P025 SAAVEDRA ISLANDS    P025","WCVI","NWVI","48.6167","-126.6167","N"
"L","4.1","20200203","CDFO","2MS04M039       000","1","GSTR         M039-000",,,,,,"GSTR            PFMA 16, 17 (STAT AREAS 16,17)","GST","GSTG","49.45","-124.08","N"
"L","4.1","20200203","CDFO","2MS22P013LAWR PT 20","1","GSPTN LAWR PT (13-20)","50.4461","-125.0975",,,,"GSPTN           STAT AREA: P013 LAWRENCE POINT      P013","JNST","JSM","50.45","-125.0833","N"
"L","4.1","20200203","CDFO","2MS23P017DEPA BY 13","1","GSPTS DEPA BY (17-13)","49.2025","-123.9547",,,,"GSPTS           STAT AREA: P017 DEPARTURE BAY       P017","GST","GSVI","49.2167","-123.95","N"
"L","4.1","20200203","CDFO","2MS23M19AMCKE BY 10","1","GSPTS MCKE BY (19-10)","48.5536","-123.5089",,,,"GSPTS           STAT AREA: M19A MCKENZIE BIGHT      M19A","GST","GSVI","48.5536","-123.5089","N"
"L","4.1","20200203","CDFO","2MS08P029       000","1","FGN          P029-000",,,,,,"FGN             PFMA 29 - Lower Georgia Strait","GST","GSTG","49.15","-123.45","N"
"L","4.1","20200203","CDFO","2MS27P025CONC PT 04","1","WSPT  CONC PT (25-4)","49.6628","-126.48",,,,"WSPT            STAT AREA: P025 CONCEPCION POINT    P025","WCVI","NWVI","49.6667","-129.4833","N"
"L","4.1","20200203","CDFO","2MS62P015ECHO BY 03","1","GSSPTCECHO BY (15-3)","50.0208","-124.9242",,,,"GSSPTC          STAT AREA: P015 ECHO BAY            P015","GST","GSMN","50.0208","-124.9242","N"
"L","4.1","20200203","CDFO","2MS27M23BYANK BY 04","1","WSPT  YANK BY (23-4)","48.8833","-125.05",,,,"WSPT            STAT AREA: M23B YANKEE BAY          M23B","WCVI","SWVI","48.8833","-125.05","N"
"L","4.1","20200203","CDFO","2MS20H025       657","1","NWVN         H025-657",,,,,,"NWVN            VILLAVERDE ISLANDS","WCVI","NWVI","49.6667","-126.5667","N"
"L","4.1","20200203","CDFO","2MN26P012FALS HD 17","1","CSPT  FALS HD (12-17)","50.6605","-127.2818",,,,"CSPT            STAT AREA: P012 FALSE HEAD          P012","JNST","JSVI","50.6605","-127.2818","N"
"L","4.1","20200203","CDFO","2MS22P013PHIL AR 24","1","GSPTN PHIL AR (13-24)","50.5119","-125.3681",,,,"GSPTN           STAT AREA: P013 PHILLIPS ARM        P013","JNST","JSM","50.5119","-125.3681","N"
"L","4.1","20200203","CDFO","2MS27P025MOOY BY 03","1","WSPT  MOOY BY (25-3)","49.6364","-126.4525",,,,"WSPT            STAT AREA: P025 MOOYAH BAY          P025","WCVI","WCVIG","49.6333","-126.45","N"
"L","4.1","20200203","CDFO","2MN57H011       041","1","SCTR         H011-041",,,,,,"SCTR            INSIDE SURFLINE - QUEEN CHARLOTTE STRAIT AND SEYMOUR/BELIZE INLETS","JNST","JSM","51.08","-127.63","N"
"L","4.1","20200203","CDFO","2MN26P011NAHW BA 01","1","CSPT  NAHW BA (11-1)","50.8958","-127.9875",,,,"CSPT            STAT AREA: P011 NAHWITTI BAR        P011","JNST","JNSTG","50.8958","-127.9875","N"
"L","4.1","20200203","CDFO","2MS22P016TEXA LT 18","1","GSPTN TEXA LT (16-18)","49.4885","-124.1414",,,,"GSPTN           STAT AREA: P016 TEXADA LIGHT        P016","GST","GSMS","49.4833","-124.15","N"
"L","4.1","20200203","CDFO","2MS23P017PILK PT 05","1","GSPTS PILK PT (17-5)","49.0225","-123.69",,,,"GSPTS           STAT AREA: P017 PILKEY POINT        P017","GST","GSVI","49.0333","-123.6833","N"
"L","4.1","20200203","CDFO","2MS22P013ROW NE  03","1","GSPTN ROW NE (13-3)","50.0667","-125.2333",,,,"GSPTN           STAT AREA: P013 ROW AND BE DAMNED   P013","JNST","JNSTG","50.0667","-125.2333","N"
"L","4.1","20200203","CDFO","2MS22P016PEND HA 17","1","GSPTN PEND HA (16-17)","49.6282","-124.0373",,,,"GSPTN           STAT AREA: P016 PENDER HARBOUR      P016","GST","GSMS","49.6282","-124.0373","N"
"L","4.1","20200203","CDFO","2MS23P018MOSE PT 06","1","GSPTS MOSE PT (18-6)","48.6889","-123.4847",,,,"GSPTS           STAT AREA: P018 MOSES POINT         P018","GST","GSVI","48.6889","-123.4847","N"
"L","4.1","20200203","CDFO","2MN26P012BEAV CV 04","1","CSPT  BEAV CV (12-4)","50.5417","-126.8581",,,,"CSPT            STAT AREA: P012 BEAVER COVE         P012","JNST","JNSTG","50.5417","-126.8581","N"
"L","4.1","20200203","CDFO","2MS24M19BCORD BY 05","1","JFSPT CORD BY (19-5)","48.5081","-123.3425",,,,"JFSPT           STAT AREA: M19B CORDOVA BAY         M19B","GST","GSVI","48.5167","-123.3667","N"
"L","4.1","20200203","CDFO","2MS23P017SCHO CV 18","1","GSPTS SCHO CV (17-18)","49.2869","-124.1356",,,,"GSPTS           STAT AREA: P017 SCHOONER COVE       P017","GST","GSVI","49.2833","-124.1167","N"
"L","4.1","20200203","CDFO","2MN57P012       129","1","SCTR         P012-129",,,,,,"SCTR            MALCOLM/BROUGHTON ISLANDS (PFMA SUBS 12-4, -5, -6, PART OF -7, -8, -17 to -20)","JNST","JNSTG","50.66","-126.81","N"
"L","4.1","20200203","CDFO","2MS23P028MT GARD 01","1","GSPTS MT GARD (28-1)","49.4","-123.3833",,,,"GSPTS           STAT AREA: P028 MOUNT GARDNER       P028","GST","GSMS","49.4","-123.3833","N"
"L","4.1","20200203","CDFO","2FS99JNSTR0339","1","R-QUATSE R",,,,,,"CDN ESCMENT     QUATSE R             JNST","JNST","JSVI","50.7","-127.4833","N"
"L","4.1","20200203","CDFO","2MS23M19ABAMBERT 08","1","GSPTS BAMBERT (19-8)","48.5833","-123.5167",,,,"GSPTS           STAT AREA: M19A BAMBERTON           M19A","GST","GSVI","48.5833","-123.5167","N"
"L","4.1","20200203","CDFO","2MS11P012       430","1","JSN          P012-430",,,,,,"JSN             DOUBLE BAY","JNST","JSM","50.5853","-126.7619","N"
"L","4.1","20200203","CDFO","2MN26P012DUNC IS 11","1","CSPT  DUNC IS (12-11)","50.8142","-127.5517",,,,"CSPT            STAT AREA: P012 DUNCAN ISLAND       P012","JNST","JNSTG","50.8167","-127.55","N"
"L","4.1","20200203","CDFO","2MS27H025FLYN CV","1","WSPT  FLYN CV [H025]","49.8316","-126.93",,,,"WSPT            STAT AREA: H025 FLYNN'S COVE        H025","WCVI","SWVI","49.8316","-126.93","N"
"L","4.1","20200203","CDFO","2MS02H023       073","1","SWTR         H023-073",,,,,,"SWTR            BAMFIELD","WCVI","SWVI","48.835","-125.144","N"
"L","4.1","20200203","CDFO","2MS02H023       605","1","SWTR         H023-605",,,,,,"SWTR            AMPHITRITE POINT (LIGHTHOUSE)","WCVI","SWVI","48.921247","-125.53974","N"
"L","4.1","20200203","CDFO","2MN26P012LIZA PT 06","1","CSPT  LIZA PT (12-6)","50.6711","-126.8953",,,,"CSPT            STAT AREA: P012 LIZARD POINT        P012","JNST","JNSTG","50.6711","-126.8953","N"
"L","4.1","20200203","CDFO","2MN26P012FLOW IS 06","1","CSPT  FLOW IS (12-6)","50.6003","-126.7061",,,,"CSPT            STAT AREA: P012 FLOWER ISLAND       P012","JNST","JNSTG","50.6003","-126.7061","N"
"L","4.1","20200203","CDFO","2MS27P121TWONEO","1","WSPT  TWONEO (P121)",,,,,,"WSPT            STAT AREA: P121 UNKNOWN PFMA 121    P121","WCVI","SWVI","48.58","-125.07","N"
"L","4.1","20200203","CDFO","2MS27P025YUQU PT 07","1","WSPT  YUQU PT (25-7)","49.59","-126.6208",,,,"WSPT            STAT AREA: P025 YUQUOT POINT        P025","WCVI","WCVIG","49.5833","-126.6167","N"
"L","4.1","20200203","CDFO","2FS99JNSTR0995","1","R-WOSS LK",,,,,,"CDN ESCMENT     WOSS LK              JNST","JNST","JSVI","50.117","-126.61","N"
"L","4.1","20180206","CDFO","2MS23P029CHAP CR 01","1","GSPTS CHAP CR (29-1)","49.4392","-123.7233",,,,"GSPTS           STAT AREA: P029 CHAPMAN CREEK       P029","GST","GSMS","49.4333","-123.7167","N"
"L","4.1","20200203","CDFO","2MS23M19AFINL AR 11","1","GSPTS FINL AR (19-11)","48.5283","-123.5417",,,,"GSPTS           STAT AREA: M19A FINLAYSON ARM       M19A","GST","GSVI","48.5283","-123.5417","N"
"L","4.1","20200203","CDFO","2MS22P016GARD BY 17","1","GSPTN GARD BY (16-17)","49.6294","-124.0225",,,,"GSPTN           STAT AREA: P016 GARDEN BAY          P016","GST","GSMS","49.6333","-124.0333","N"
"L","4.1","20200203","CDFO","2MS22P014AIRF BE 13","1","GSPTN AIRF BE (14-13)","49.7171","-124.8688",,,,"GSPTN           STAT AREA: P014 AIRFORCE BEACH      P014","GST","GSVI","49.7171","-124.8688","N"
